ул. Клары Цеткин, д. 17, Пермь
пр-кт. Комсомольский, д. 73, Пермь
ул. ДОС, д. 48 (в/г 50), Пермь
ул. ДОС, д. 57 (в/г 50), Пермь
ул. Хрустальная, д. 13, Пермь
ул. Балхашская, д. 205, Пермь
ул. Балхашская, д. 207, Пермь
ул. Монастырская, д. 157, Пермь
ул. Монастырская, д. 159, Пермь
ул. Монастырская, д. 171, стр. общ, Пермь
ул. Монастырская, д. 171, Пермь
ул. Монастырская, д. 177, Пермь
ул. Петропавловская, д. 60, Пермь
ул. Петропавловская, д. 62, Пермь
ул. Петропавловская, д. 68, Пермь
ул. Петропавловская, д. 97, Пермь
ул. Петропавловская, д. 109, Пермь
ул. Плеханова, д. 3, стр. общ, Пермь
ул. Плеханова, д. 3, Пермь
ул. Плеханова, д. 13, Пермь
ул. Толмачева, д. 13, Пермь
проезд. Якуба Коласа, д. 5, Пермь
проезд. Якуба Коласа, д. 6, Пермь
ул. Барамзиной Татьяны, д. 44, Пермь
ул. Крисанова, д. 3, Пермь
ул. Крисанова, д. 7, Пермь
ул. Крисанова, д. 15, Пермь
ул. Ленина, д. 57, Пермь
ул. Ленина, д. 59, Пермь
ул. Ленина, д. 61, Пермь
ул. Ленина, д. 65, Пермь
ул. Ленина, д. 69, Пермь
ул. Сокольская, д. 129, Пермь
пер. Дубровский 1-й, д. 4, Пермь
ул. Вильямса, д. 2, к. б, Пермь
ул. Вильямса, д. 5, Пермь
ул. Вильямса, д. 9, Пермь
ул. Вильямса, д. 13, Пермь
ул. Вильямса, д. 19, Пермь
ул. Вильямса, д. 21, Пермь
ул. Вильямса, д. 25, Пермь
ул. Вильямса, д. 39, Пермь
ул. Двинская, д. 5, Пермь
ул. Двинская, д. 13, Пермь
ул. Карбышева, д. 16, Пермь
ул. Карбышева, д. 28, Пермь
ул. Карбышева, д. 30, Пермь
ул. Чистопольская, д. 23, Пермь
ул. Нейвинская, д. 14, Пермь
ул. Коломенская, д. 51, Пермь
ул. Героев Хасана, д. 91, Пермь
пер. Дубровский 1-й, д. 7, Пермь
ул. Карбышева, д. 32, Пермь
ул. Коспашская, д. 9, Пермь
ул. Лобвинская, д. 18, Пермь
ул. Лобвинская, д. 22, Пермь
ул. Ивдельская, д. 13, Пермь
ул. Писарева, д. 49, Пермь
ул. Репина, д. 15, Пермь
ул. Репина, д. 25, Пермь
ул. Янаульская, д. 11, Пермь
ул. Вильямса, д. 23, Пермь
ул. Янаульская, д. 27, Пермь
ул. Вильямса, д. 75, Пермь
ул. Карбышева, д. 10, Пермь
ул. Лобвинская, д. 13, Пермь
ул. Молдавская, д. 14, Пермь
ул. Генерала Черняховского, д. 62, Пермь
ул. Томская, д. 38, Пермь
ул. Академика Веденеева, д. 43, Пермь
ул. Академика Веденеева, д. 50, Пермь
пер. Дубровский 1-й, д. 10, Пермь
ул. Репина, д. 4, Пермь
ул. Социалистическая, д. 10, к. а, Пермь
ул. Трясолобова, д. 67, Пермь
ул. Пермская, д. 56, Пермь
ул. Томская, д. 36, Пермь
ул. Вильямса, д. 41, к. а, Пермь
ул. Лобвинская, д. 11, Пермь
ул. Коспашская, д. 7, Пермь
ул. Бирская, д. 4, Пермь
ул. Писарева, д. 55, Пермь
ул. Вильямса, д. 14, к. а, Пермь
ул. Писарева, д. 53, Пермь
ул. Писарева, д. 59, Пермь
ул. Вильямса, д. 18, к. а, Пермь
ул. Бирская, д. 3, Пермь
ул. Вильямса, д. 16, к. а, Пермь
ул. Вильямса, д. 77, Пермь
ул. Академика Веденеева, д. 86, Пермь
ул. Вильямса, д. 73, Пермь
ул. Барнаульская, д. 20, Пермь
ул. Лобвинская, д. 14, Пермь
ул. Янаульская, д. 25, Пермь
ул. Академика Веденеева, д. 21, Пермь
ул. Вильямса, д. 10, к. б, Пермь
ул. Баумана, д. 31, Пермь
ул. Академика Веденеева, д. 23, Пермь
ул. Ракитная, д. 11, Пермь
ул. Таганрогская, д. 15, Пермь
ул. Ставропольская, д. 17, Пермь
ул. Косякова, д. 8, Пермь
ул. Плановая, д. 3, Пермь
ул. Глеба Успенского, д. 17, Пермь
ул. Краснофлотская, д. 17, Пермь
ул. Полины Осипенко, д. 56, Пермь
ул. Пушкина, д. 68а, Пермь
ул. Революции, д. 42, Пермь
ул. Швецова, д. 41, Пермь
ул. Центральная ферма, д. 2, Пермь
ул. Центральная ферма, д. 2А, Пермь
ул. Центральная ферма, д. 5, Пермь
ул. Центральная ферма, д. 6, Пермь
ул. Центральная ферма, д. 7, Пермь
ул. Центральная ферма, д. 8, Пермь
ул. Центральная ферма, д. 10, Пермь
ул. Центральная ферма, д. 15, Пермь
ул. Центральная ферма, д. 105, Пермь
ул. Центральная ферма, д. 113, Пермь
ул. Адмирала Старикова, д. 27, Пермь
ул. Адмирала Старикова, д. 28, Пермь
ул. Адмирала Старикова, д. 43, Пермь
ул. Александра Щербакова, д. 76, Пермь
ул. Белозерская, д. 5, Пермь
ул. Белозерская, д. 7, Пермь
ул. Белозерская, д. 10, Пермь
ул. Белозерская, д. 28, Пермь
ул. Бумажников, д. 10, Пермь
ул. Ветлянская, д. 15, Пермь
ул. Газонная, д. 21, Пермь
ул. Гомельская, д. 19, Пермь
ул. Гомельская, д. 21, Пермь
ул. Домостроительная, д. 7, Пермь
ул. Домостроительная, д. 9, Пермь
ул. Домостроительная, д. 11, Пермь
ул. Домостроительная, д. 17, Пермь
ул. Домостроительная, д. 21, Пермь
ул. Домостроительная, д. 25, Пермь
ул. Железнодорожная, д. 6, Пермь
ул. Железнодорожная, д. 9, Пермь
ул. Зарайская, д. 7А, Пермь
ул. Зарайская, д. 7Б, Пермь
ул. Зарайская, д. 9А, Пермь
ул. Затонская 2-я, д. 1, Пермь
ул. Зюкайская, д. 3, Пермь
ул. Зюкайская, д. 5, Пермь
ул. Зюкайская, д. 7, Пермь
ул. Зюкайская, д. 9, Пермь
ул. Катерная, д. 18, Пермь
ул. Катерная 2-я, д. 15, Пермь
ул. Корсуньская 2-я, д. 3, Пермь
ул. Косякова, д. 18, Пермь
ул. Косякова, д. 20, Пермь
ул. Левшинская, д. 16, Пермь
ул. Левшинская, д. 28, Пермь
ул. Левшинская, д. 33, Пермь
ул. Левшинская, д. 35, Пермь
ул. Левшинская, д. 37А, Пермь
ул. Левшинская, д. 39, Пермь
ул. Левшинская, д. 41, Пермь
ул. Малореченская, д. 43, Пермь
ул. Оргалитовая, д. 2, Пермь
ул. Оргалитовая, д. 4, Пермь
ул. Оргалитовая, д. 6, Пермь
ул. Песочная, д. 14, Пермь
ул. Песочная, д. 18, Пермь
ул. Песочная, д. 22, Пермь
ул. Прямолинейная, д. 19, Пермь
ул. Радистов, д. 16, Пермь
ул. Таймырская, д. 8, Пермь
ул. Танкерная 1-я, д. 73, Пермь
ул. Трясолобова, д. 25, Пермь
ул. Бахаревская 1-я, д. 21, Пермь
ул. Клубная, д. 4, Пермь
ул. Липогорская 1-я, д. 8, Пермь
ул. Липогорская 1-я, д. 12, Пермь
ул. Липогорская 2-я, д. 14, Пермь
ул. Липогорская 4-я, д. 11, Пермь
ул. Пушкина, д. 30, Пермь
ул. Чернышевского, д. 14, Пермь
ул. Стахановская, д. 4, Пермь
ул. Стахановская, д. 40, Пермь
ул. Стахановская, д. 42, Пермь
ул. Танкистов, д. 8, Пермь
ул. Танкистов, д. 10, Пермь
ул. Танкистов, д. 12, Пермь
ул. Героев Хасана, д. 115, Пермь
ул. Гусарова, д. 7, Пермь
ул. Гусарова, д. 18, Пермь
ул. Гусарова, д. 22, Пермь
ул. Емельяна Ярославского, д. 30, Пермь
ул. Емельяна Ярославского, д. 40, Пермь
ул. Емельяна Ярославского, д. 42, Пермь
ул. Емельяна Ярославского, д. 48, Пермь
ул. Лодыгина, д. 37, Пермь
ул. Лодыгина, д. 46/1, Пермь
ул. Лодыгина, д. 46/2, Пермь
ул. Лодыгина, д. 50, Пермь
ул. Лодыгина, д. 50/1, Пермь
ул. Лодыгина, д. 50/2, Пермь
ул. Лодыгина, д. 52/1, Пермь
ул. Лодыгина, д. 52А, Пермь
ул. Лодыгина, д. 52Б, Пермь
ул. Лодыгина, д. 54, Пермь
ул. Муромская, д. 16А, Пермь
ул. Муромская, д. 18, Пермь
ул. Муромская, д. 28, Пермь
ул. Новосибирская, д. 15, Пермь
ул. Новосибирская, д. 17, Пермь
ул. Солдатова, д. 24, Пермь
ул. Тбилисская, д. 9Б, Пермь
ул. Тбилисская, д. 13, Пермь
ул. Тбилисская, д. 23, Пермь
ул. Тбилисская, д. 27, Пермь
ул. Тбилисская, д. 29, Пермь
ул. Тбилисская, д. 31, Пермь
ул. Тбилисская, д. 33, Пермь
ул. Тбилисская, д. 35, Пермь
ул. Яблочкова, д. 23А, Пермь
ул. Яблочкова, д. 23Б, Пермь
ул. Яблочкова, д. 33, Пермь
ул. Яблочкова, д. 35, Пермь
ул. Яблочкова, д. 37, Пермь
ул. Академика Курчатова, д. 1, Пермь
ул. Академика Курчатова, д. 3, Пермь
ул. Академика Курчатова, д. 4, Пермь
ул. Академика Курчатова, д. 4А, Пермь
ул. Академика Курчатова, д. 7, Пермь
ул. Бородинская, д. 26, Пермь
ул. Бородинская, д. 28, Пермь
ул. Вижайская, д. 14, Пермь
ул. Вижайская, д. 18, Пермь
ул. Вижайская, д. 20, Пермь
ул. Вижайская, д. 23, Пермь
ул. Вижайская, д. 24, Пермь
ул. Вижайская, д. 26, Пермь
ул. Вижайская, д. 27, Пермь
ул. Вижайская, д. 28, Пермь
ул. Гусарова, д. 14, Пермь
ул. Гусарова, д. 16, Пермь
ул. Лукоянова, д. 8/1, Пермь
ул. Лукоянова, д. 8/2, Пермь
ул. Люблинская, д. 24, Пермь
ул. Никулина, д. 35, Пермь
ул. Солдатова, д. 1, Пермь
ул. Солдатова, д. 2, Пермь
ул. Солдатова, д. 3, Пермь
ул. Солдатова, д. 4, Пермь
ул. Солдатова, д. 8, Пермь
ул. Солдатова, д. 9, Пермь
ул. Солдатова, д. 10, Пермь
ул. Солдатова, д. 12, Пермь
ул. Таборская, д. 14, Пермь
ул. Таборская, д. 22, Пермь
ул. Тбилисская, д. 7, Пермь
ул. Тбилисская, д. 9, Пермь
ул. Усадебная Ордж, д. 6, Пермь
ул. Кабельщиков, д. 99, Пермь
ул. Вильямса, д. 17, Пермь
ул. Маршала Толбухина, д. 40, Пермь
ул. Маршала Толбухина, д. 42, Пермь
ул. Маршала Толбухина, д. 46, Пермь
ул. Лобвинская, д. 3, Пермь
ул. Вижайская, д. 16, Пермь
ул. Вагановых, д. 3, Пермь
ул. Солдатова, д. 11, Пермь
ул. Вагановых, д. 10, Пермь
ул. Лебедева, д. 33, Пермь
ул. Лебедева, д. 35, Пермь
ул. Лебедева, д. 42, Пермь
ул. Лебедева, д. 45, Пермь
ул. Лебедева, д. 46, Пермь
ул. Лебедева, д. 47, Пермь
ул. Лебедева, д. 48, Пермь
ул. Розалии Землячки, д. 8, Пермь
ул. Лебедева, д. 40, Пермь
ул. Уральская, д. 109, Пермь
ул. Уральская, д. 111, Пермь
ул. Уральская, д. 113, Пермь
ул. Уральская, д. 114, Пермь
ул. Уральская, д. 116, Пермь
ул. Инженерная, д. 17а, Пермь
ул. Инженерная, д. 17, Пермь
ул. Инженерная, д. 15, Пермь
ул. Инженерная, д. 12, Пермь
ул. Инженерная, д. 18, Пермь
ул. КИМ, д. 51, Пермь
ул. КИМ, д. 55, Пермь
ул. КИМ, д. 57, Пермь
ул. КИМ, д. 72, Пермь
ул. КИМ, д. 74, Пермь
ул. КИМ, д. 81, Пермь
ул. КИМ, д. 53, Пермь
ул. Металлургов, д. 10, Пермь
ул. Металлистов, д. 15, Пермь
ул. Ивановская, д. 15, Пермь
ул. Чехова, д. 14, Пермь
ул. Постаногова, д. 1, Пермь
ул. Василия Соломина, д. 12а, Пермь
ул. Василия Соломина, д. 12, к. а, Пермь
ул. Василия Соломина, д. 10, Пермь
ул. Василия Соломина, д. 8, к. а, Пермь
ул. Василия Соломина, д. 8, Пермь
ул. Николая Быстрых, д. 2, Пермь
ул. Николая Быстрых, д. 4, Пермь
ул. Николая Быстрых, д. 15, Пермь
ул. Николая Быстрых, д. 17, Пермь
ул. Уральская, д. 83, Пермь
ул. Уральская, д. 91, Пермь
ул. Уральская, д. 79, Пермь
ул. Уральская, д. 77, Пермь
ул. Уральская, д. 88, Пермь
ул. Уральская, д. 86, к. а, Пермь
ул. Уральская, д. 75, Пермь
ул. Уральская, д. 87, Пермь
ул. Индустриализации, д. 18, Пермь
ул. Индустриализации, д. 22, Пермь
ул. Индустриализации, д. 16, Пермь
ул. Индустриализации, д. 14, Пермь
ул. Тургенева, д. 9, Пермь
ул. Тургенева, д. 7, Пермь
ул. Тургенева, д. 11, Пермь
ул. Веры Фигнер, д. 5, к. а, Пермь
ул. Веры Фигнер, д. 5, Пермь
ул. Веры Фигнер, д. 3, Пермь
ул. Веры Фигнер, д. 1, Пермь
ул. Крупской, д. 9, Пермь
ул. Крупской, д. 25, Пермь
ул. Крупской, д. 35, Пермь
ул. Крупской, д. 37, Пермь
ул. Крупской, д. 39, Пермь
ул. Крупской, д. 20, Пермь
ул. Розалии Землячки, д. 14, Пермь
ул. Степана Разина, д. 34/2, Пермь
ул. Степана Разина, д. 34/3, Пермь
ул. Тургенева, д. 6, Пермь
ул. Тургенева, д. 8, Пермь
ул. КИМ, д. 86, Пермь
ул. КИМ, д. 92, Пермь
ул. КИМ, д. 94, Пермь
ул. КИМ, д. 107, Пермь
ул. КИМ, д. 111, Пермь
ул. Красновишерская, д. 44, Пермь
б-р. Гагарина, д. 15, Пермь
б-р. Гагарина, д. 17, Пермь
б-р. Гагарина, д. 19, Пермь
б-р. Гагарина, д. 39, Пермь
ул. Лебедева, д. 21, Пермь
ул. Лебедева, д. 16, Пермь
ул. Лебедева, д. 10, Пермь
ул. Лебедева, д. 8, Пермь
ул. Дружбы, д. 14, Пермь
ул. Дружбы, д. 16, Пермь
ул. Дружбы, д. 22, Пермь
ул. Дружбы, д. 2, Пермь
ул. Дружбы, д. 4, Пермь
ул. Дружбы, д. 12, Пермь
ул. Целинная, д. 9, Пермь
ул. Целинная, д. 7, Пермь
ул. Фокинская, д. 19, Пермь
ул. Труда, д. 61, Пермь
ул. Телефонная, д. 9, Пермь
ул. Телефонная, д. 3, Пермь
ул. Сосьвинская 2-я, д. 38, Пермь
ул. Рионская, д. 4, Пермь
ул. Рионская, д. 2, Пермь
ул. Пышминская, д. 3, Пермь
ул. Новгородская 4-я, д. 54, Пермь
ул. Новгородская 4-я, д. 50, Пермь
ул. Новгородская 4-я, д. 10, Пермь
ул. Невская, д. 22, Пермь
ул. Невская, д. 20, Пермь
ул. Невская, д. 18, Пермь
ул. Невская, д. 16 б, Пермь
ул. Невская, д. 16 а, Пермь
ул. Невская, д. 16, Пермь
ул. Невская, д. 5, Пермь
ул. Невская, д. 4, Пермь
ул. Невская, д. 3, Пермь
ул. Лядовская, д. 123, Пермь
ул. Лядовская, д. 121, Пермь
ул. Лядовская, д. 119, Пермь
ул. Лядовская, д. 117, Пермь
ул. Лядовская, д. 115, Пермь
ул. Лядовская, д. 113, Пермь
ул. Лядовская, д. 111, Пермь
ул. Лядовская, д. 109, Пермь
ул. Лядовская, д. 107, Пермь
ул. Лядовская, д. 105, Пермь
ул. Лядовская, д. 103, Пермь
ул. Папанинцев, д. 3, Пермь
ул. Лядовская, д. 97, Пермь
ул. Лядовская, д. 95, Пермь
ул. Лядовская, д. 93, Пермь
ул. Лядовская, д. 91, Пермь
ул. Лядовская, д. 89, Пермь
ул. Лядовская, д. 87, Пермь
ул. Линия 8-я, д. 41, Пермь
ул. Линия 4-я, д. 23, Пермь
ул. Линия 4-я, д. 15, Пермь
ул. Линия 4-я, д. 7, Пермь
ул. Линия 2-я, д. 87, Пермь
ул. Линия 2-я, д. 47, Пермь
ул. Линия 2-я, д. 45, Пермь
ул. Линия 2-я, д. 9, Пермь
ул. Линия 1-я, д. 65, Пермь
ул. Линия 1-я, д. 41 в, Пермь
ул. Линия 1-я, д. 41 б, Пермь
ул. Линия 1-я, д. 41 а, Пермь
ул. Линия 1-я, д. 41, Пермь
ул. Линия 13-я, д. 27, Пермь
ул. Линия 13-я, д. 26, Пермь
ул. Линия 13-я, д. 10, Пермь
ул. Линия 12-я, д. 19, Пермь
ул. Линия 12-я, д. 20, Пермь
ул. Линия 11-я, д. 18, Пермь
ул. Линия 11-я, д. 17, Пермь
ул. Линия 11-я, д. 15, Пермь
ул. Линия 11-я, д. 14, Пермь
ул. Линия 11-я, д. 12, Пермь
ул. Линия 11-я, д. 11, Пермь
ул. Линия 11-я, д. 10, Пермь
ул. Линия 10-я, д. 31, Пермь
ул. Линия 10-я, д. 27, Пермь
ул. Линия 10-я, д. 21, Пермь
ул. Линия 10-я, д. 19, Пермь
ул. Линия 10-я, д. 17, Пермь
ул. Ладожская, д. 25, Пермь
ул. Ладожская, д. 1, Пермь
ул. Колыбалова, д. 30, Пермь
ул. Колыбалова, д. 24, Пермь
ул. Колыбалова, д. 22, Пермь
ул. Колыбалова, д. 20, Пермь
ул. Колыбалова, д. 18, Пермь
ул. Колыбалова, д. 14, Пермь
ул. Ивдельская, д. 5, Пермь
ул. Ивдельская, д. 3, Пермь
ул. Запрудская 4-я, д. 31, Пермь
ул. Запрудская 4-я, д. 29, Пермь
ул. ДОС, д. 1, Пермь
ул. Гашкова, д. 5, Пермь
ул. Гашкова, д. 3, Пермь
ул. Гарцовская, д. 68, Пермь
ул. Гарцовская, д. 66, Пермь
ул. Гарцовская, д. 58, Пермь
ул. Гарцовская, д. 54, Пермь
ул. Гарцовская, д. 52, Пермь
ул. Гарцовская, д. 50, Пермь
ул. Гарцовская, д. 46, Пермь
ул. Баранчинская 2-я, д. 2, Пермь
ул. Баранчинская 2-я, д. 1, Пермь
ул. Линия 5-я, д. 1 а, Пермь
ул. Линия 5-я, д. 1 а/1, Пермь
ул. Баранчинская, д. 2, Пермь
ул. Восстания, д. 8, Пермь
ул. Гашкова, д. 9, Пермь
ул. Гашкова, д. 9, к. А, Пермь
ул. Гашкова, д. 9а, Пермь
ул. Гашкова, д. 20, к. 1, 2, 3, Пермь
ул. Гашкова, д. 21, Пермь
ул. Гашкова, д. 25, Пермь
ул. Гашкова, д. 26/1, Пермь
ул. Гашкова, д. 26/3, Пермь
ул. Гашкова, д. 27, Пермь
ул. Гашкова, д. 27, к. Б, Пермь
ул. Гашкова, д. 29, Пермь
ул. Гашкова, д. 29, к. Б, Пермь
ул. Гашкова, д. 41, Пермь
ул. Гашкова, д. 41, к. А, Пермь
ул. Гашкова, д. 41, к. 1, Пермь
ул. Гашкова, д. 45, Пермь
ул. Евгения Пермяка, д. 1, к. 3, Пермь
ул. Евгения Пермяка, д. 1, к. А, Пермь
пер. Еловский 1-й, д. 22, Пермь
ул. Зенкова, д. 4, Пермь
ул. Зенкова, д. 6, Пермь
ул. Зенкова, д. 8, Пермь
ул. Ивановская, д. 13, Пермь
ул. Крупской, д. 30, Пермь
ул. Ивановская, д. 17, Пермь
ул. КИМ, д. 91, Пермь
ул. Ивана Франко, д. 40, к. 1, Пермь
ул. Уральская, д. 59, к. а, Пермь
ул. Уральская, д. 117, Пермь
ул. Ивана Франко, д. 40, к. 2, Пермь
ул. Ивана Франко, д. 40, к. 3, Пермь
ул. Ивана Франко, д. 45, Пермь
ул. Ивана Франко, д. 47, Пермь
ул. Красногвардейская, д. 5, Пермь
ул. Свободы, д. 13, Пермь
ул. Свободы, д. 15, Пермь
ул. Сигаева, д. 2, Пермь
ул. Сигаева, д. 6, к. 1, Пермь
ул. Сигаева, д. 6, к. 3, Пермь
ул. Сигаева, д. 6, к. 4, Пермь
ул. Сигаева, д. 8, Пермь
ул. Уральская, д. 49, Пермь
ул. Уральская, д. 57, Пермь
ул. Уральская, д. 51, Пермь
ул. Уральская, д. 59, Пермь
ул. Хрустальная, д. 15, Пермь
ул. Хрустальная, д. 17, Пермь
ул. Хрустальная, д. 30, Пермь
ул. Хрустальная, д. 32, Пермь
ул. Целинная, д. 11, Пермь
ул. Целинная, д. 21, Пермь
ул. Лодыгина, д. 52/2, Пермь
ул. Целинная, д. 23, Пермь
ул. Целинная, д. 29, к. 1, Пермь
ул. Целинная, д. 29, к. 3, Пермь
ул. 25 Октября, д. 81, Пермь
ул. Бахаревская 2-я, д. 6А, Пермь
ул. Белинского, д. 6, Пермь
ул. Белинского, д. 8, Пермь
ул. Белинского, д. 14, Пермь
б-р. Гагарина, д. 30А, Пермь
ул. Газеты Звезда, д. 42, Пермь
ул. Газеты Звезда, д. 42А, Пермь
ул. Героев Хасана, д. 45, Пермь
ул. Героев Хасана, д. 151А, Пермь
ул. Глеба Успенского, д. 22, Пермь
ул. Глеба Успенского, д. 28, Пермь
ул. Гусарова, д. 9/2, Пермь
ул. Индустриализации, д. 12, Пермь
ул. Инженерная, д. 10, Пермь
ул. Инженерная, д. 14, Пермь
ул. Камчатовская, д. 5, Пермь
ул. Клары Цеткин, д. 3, Пермь
ул. Клары Цеткин, д. 23, Пермь
ул. Клубная, д. 3, Пермь
ул. Клубная, д. 5, Пермь
ул. Коминтерна, д. 6, Пермь
ул. Коминтерна, д. 14А, Пермь
пр-кт. Комсомольский, д. 70, Пермь
пр-кт. Комсомольский, д. 72, Пермь
пр-кт. Комсомольский, д. 89, Пермь
пр-кт. Комсомольский, д. 90, Пермь
пр-кт. Комсомольский, д. 96 Лит А, Пермь
пр-кт. Комсомольский, д. 76 Лит А, Пермь
ул. Белинского, д. 10 Лит А, Пермь
ул. Героев Хасана, д. 11 Лит А, Пермь
ул. Героев Хасана, д. 28 Лит А, Пермь
ул. Героев Хасана, д. 70 Лит А, Пермь
ул. Героев Хасана, д. 72 Лит А, Пермь
ул. Крупской, д. 45, Пермь
ул. Крупской, д. 56, Пермь
ул. Куйбышева, д. 89, Пермь
ул. Куйбышева, д. 104, Пермь
ул. Авиационная, д. 51, Пермь
ул. Анри Барбюса, д. 41, Пермь
ул. Лякишева, д. 2, Пермь
ул. Лякишева, д. 4, Пермь
ул. Максима Горького, д. 54, Пермь
ул. Максима Горького, д. 110, Пермь
ул. Максима Горького, д. 112, Пермь
ул. Народовольческая, д. 42, Пермь
ул. Николая Островского, д. 72В, Пермь
ул. Николая Островского, д. 107 Лит А, Пермь
ул. Пономарева, д. 56, Пермь
ул. Пономарева, д. 56А, Пермь
ул. Пристанционная, д. 2, Пермь
ул. Пушкарская, д. 132, Пермь
ул. Революции, д. 38, Пермь
п. Санаторий Подснежник, д. 3, Пермь
п. Санаторий Подснежник, д. 10, Пермь
п. Санаторий Подснежник, д. 13, Пермь
ул. Серединная, д. 19А, Пермь
ул. Сибирская, д. 61 Лит А, Пермь
ул. Юрия Смирнова, д. 3, Пермь
ул. Смирнова, д. 1а, Пермь
ул. Смирнова, д. 1Б, Пермь
ул. Солдатова, д. 43, Пермь
ул. Техническая, д. 14, Пермь
ул. Фонтанная, д. 1А/1, Пермь
ул. Фонтанная, д. 1А/2, Пермь
ул. Чкалова, д. 38 Лит А, Пермь
ул. Юрша, д. 96, Пермь
ул. Экскаваторная, д. 53, Пермь
ул. Экскаваторная, д. 55, Пермь
ул. Целинная, д. 29, стр. 4, Пермь
ул. Целинная, д. 31, к. 1, Пермь
ул. Целинная, д. 31, к. 3, Пермь
ул. Целинная, д. 33, Пермь
ул. Чехова, д. 2, Пермь
ул. Чехова, д. 4, Пермь
ул. Чехова, д. 6, Пермь
ул. Фонтанная, д. 4, Пермь
ул. ДОС-2, д. 2, Пермь
ул. Ивдельская, д. 13 лит А, Пермь
ул. Каховская 5-я, д. 8, к. а, Пермь
ул. Адмирала Нахимова, д. 11, Пермь
ул. Адмирала Нахимова, д. 20, Пермь
ул. Адмирала Ушакова, д. 13, Пермь
ул. Адмирала Ушакова, д. 16, Пермь
ул. Адмирала Ушакова, д. 18, Пермь
ул. Адмирала Ушакова, д. 20, Пермь
ул. Адмирала Ушакова, д. 3, Пермь
ул. Адмирала Ушакова, д. 22, Пермь
ул. Блюхера, д. 3, Пермь
ул. Блюхера, д. 5, Пермь
ул. Блюхера, д. 7, Пермь
ул. Голева, д. 1, Пермь
ул. Голева, д. 2, Пермь
ул. Голева, д. 5, Пермь
ул. Голева, д. 9, Пермь
ул. Адмирала Нахимова, д. 3, Пермь
ул. Адмирала Нахимова, д. 5, Пермь
ул. Адмирала Нахимова, д. 6, Пермь
ул. Адмирала Нахимова, д. 7, Пермь
ул. Адмирала Нахимова, д. 8, Пермь
ул. Александра Невского, д. 27, Пермь
ул. Александра Невского, д. 30, Пермь
ул. Адмирала Ушакова, д. 30, Пермь
ул. Александра Невского, д. 2, Пермь
ул. Адмирала Ушакова, д. 5, Пермь
ул. Адмирала Ушакова, д. 57, к. 1, Пермь
ул. Адмирала Ушакова, д. 57, к. 2, Пермь
ул. Автозаводская, д. 22, Пермь
ул. Автозаводская, д. 24, Пермь
ул. Автозаводская, д. 16, Пермь
ул. Автозаводская, д. 18, Пермь
ул. Автозаводская, д. 20, Пермь
ул. Ардатовская, д. 36, Пермь
ул. Ардатовская, д. 38, Пермь
ул. Астраханская, д. 3, Пермь
ул. Астраханская, д. 4, Пермь
ул. Астраханская, д. 5, Пермь
ул. Астраханская, д. 6, Пермь
ул. Астраханская, д. 8, Пермь
ул. Грузинская, д. 3, Пермь
ул. Грузинская, д. 5, Пермь
ул. Грузинская, д. 7, Пермь
ул. Грузинская, д. 9, Пермь
ул. Грузинская, д. 11, Пермь
ул. Грузинская, д. 13, Пермь
ул. Крисанова, д. 67, Пермь
ул. Крисанова, д. 69, Пермь
ул. Крисанова, д. 71, Пермь
ул. Энгельса, д. 23, Пермь
ул. Локомотивная, д. 4, Пермь
ул. Кронштадтская, д. 6, Пермь
ул. Плеханова, д. 52, Пермь
ул. Плеханова, д. 57, Пермь
ул. Плеханова, д. 61, Пермь
ул. Плеханова, д. 63а, Пермь
ул. Голева, д. 10а, Пермь
ул. Плеханова, д. 69, Пермь
ул. Плеханова, д. 70, Пермь
ул. Плеханова, д. 71, Пермь
ул. Плеханова, д. 73, Пермь
ш. Космонавтов, д. 76, Пермь
ш. Космонавтов, д. 80, Пермь
ш. Космонавтов, д. 82, Пермь
ш. Космонавтов, д. 88, Пермь
ш. Космонавтов, д. 90, Пермь
ш. Космонавтов, д. 94, Пермь
ул. Богдана Хмельницкого, д. 1, Пермь
ул. Богдана Хмельницкого, д. 2, к. а, Пермь
ул. Богдана Хмельницкого, д. 58, Пермь
ул. Богдана Хмельницкого, д. 58, к. б, Пермь
ул. Богдана Хмельницкого, д. 32, Пермь
ул. Богдана Хмельницкого, д. 40, Пермь
ул. Богдана Хмельницкого, д. 42, Пермь
ул. Богдана Хмельницкого, д. 56, Пермь
ул. Богдана Хмельницкого, д. 65, Пермь
ул. Богдана Хмельницкого, д. 67, Пермь
ул. Богдана Хмельницкого, д. 22, Пермь
ул. Богдана Хмельницкого, д. 24, Пермь
ул. Богдана Хмельницкого, д. 26, Пермь
ул. Богдана Хмельницкого, д. 36, Пермь
ул. Богдана Хмельницкого, д. 57, Пермь
ул. Богдана Хмельницкого, д. 82, Пермь
ул. Байкальская, д. 3, к. 1, Пермь
ул. Байкальская, д. 3, к. 2, Пермь
ул. Байкальская, д. 5, к. 1, Пермь
ул. Волгодонская, д. 11, Пермь
ул. Волгодонская, д. 13, Пермь
ул. Волгодонская, д. 26, к. а, Пермь
ул. Волгодонская, д. 9, Пермь
ул. Волгодонская, д. 15, Пермь
ул. Воронежская, д. 19, Пермь
ул. Воронежская, д. 20, Пермь
ул. Воронежская, д. 22, Пермь
ул. Воронежская, д. 24, Пермь
ул. Воронежская, д. 3, Пермь
